_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.angle,MonoBehaviour.blendMode,MonoBehaviour.cornerColorLowerLeft,MonoBehaviour.cornerColorLowerRight,MonoBehaviour.cornerColorUpperLeft,MonoBehaviour.cornerColorUpperRight,MonoBehaviour.gradientType,MonoBehaviour.intensity,MonoBehaviour.linearColor1,MonoBehaviour.linearColor2,MonoBehaviour.linearGradient.atime0,MonoBehaviour.linearGradient.atime1,MonoBehaviour.linearGradient.atime2,MonoBehaviour.linearGradient.atime3,MonoBehaviour.linearGradient.atime4,MonoBehaviour.linearGradient.atime5,MonoBehaviour.linearGradient.atime6,MonoBehaviour.linearGradient.atime7,MonoBehaviour.linearGradient.ctime0,MonoBehaviour.linearGradient.ctime1,MonoBehaviour.linearGradient.ctime2,MonoBehaviour.linearGradient.ctime3,MonoBehaviour.linearGradient.ctime4,MonoBehaviour.linearGradient.ctime5,MonoBehaviour.linearGradient.ctime6,MonoBehaviour.linearGradient.ctime7,MonoBehaviour.linearGradient.key0,MonoBehaviour.linearGradient.key1,MonoBehaviour.linearGradient.key2,MonoBehaviour.linearGradient.key3,MonoBehaviour.linearGradient.key4,MonoBehaviour.linearGradient.key5,MonoBehaviour.linearGradient.key6,MonoBehaviour.linearGradient.key7,MonoBehaviour.linearGradient.m_ColorSpace,MonoBehaviour.linearGradient.m_Mode,MonoBehaviour.linearGradient.m_NumAlphaKeys,MonoBehaviour.linearGradient.m_NumColorKeys,MonoBehaviour.linearGradient.serializedVersion,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1942661463123858},1942661463123858,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1371945878198708},1371945878198708,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1590156811289219},1590156811289219,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1807189677065494},1807189677065494,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1620114670007112},1620114670007112,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1169841398580549},1169841398580549,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1106004358157280},1106004358157280,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1691317919168686},1691317919168686,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1801891803065725},1801891803065725,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1176857236765550},1176857236765550,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1219822280072868},1219822280072868,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1983152361819221},1983152361819221,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1166235705986115},1166235705986115,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1601956958356110},1601956958356110,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1613438365950007},1613438365950007,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1557371564517631},1557371564517631,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1972805109498669},1972805109498669,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1617769291414967},1617769291414967,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1167277654547793},1167277654547793,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1054401928481451},1054401928481451,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
