_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.key,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_Script_path,MonoBehaviour.text,MonoBehaviour.text_fileID,MonoBehaviour.tmpText,MonoBehaviour.tmpText_fileID
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Usable,{fileID: 0},0,0,1,{fileID: 1385436936144035},1385436936144035,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114562345109534435},114562345109534435
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Registered,{fileID: 0},0,0,1,{fileID: 1123480260069967},1123480260069967,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114234284115061433},114234284115061433
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_WorkbenchRequired,{fileID: 0},0,0,1,{fileID: 1888775483194763},1888775483194763,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114290091087758601},114290091087758601
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UsageUtilities_Title,{fileID: 0},0,0,1,{fileID: 1426455352872296},1426455352872296,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114397316759848558},114397316759848558
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Crafting,{fileID: 0},0,0,1,{fileID: 1782087999486860},1782087999486860,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114957216527590349},114957216527590349
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Trade,{fileID: 0},0,0,1,{fileID: 1876110351660412},1876110351660412,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114241419893385527},114241419893385527
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Usable,{fileID: 0},0,0,1,{fileID: 1073616443172485},1073616443172485,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114577483087583807},114577483087583807
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Registered,{fileID: 0},0,0,1,{fileID: 1956313930718050},1956313930718050,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114782948163043313},114782948163043313
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_WorkbenchRequired,{fileID: 0},0,0,1,{fileID: 1731522157168160},1731522157168160,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114328660826529939},114328660826529939
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UsageUtilities_Title,{fileID: 0},0,0,1,{fileID: 1794974387723915},1794974387723915,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114941575125190756},114941575125190756
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_CannotBeSold,{fileID: 0},0,0,1,{fileID: 1251528079745382},1251528079745382,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114777370325360105},114777370325360105
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_CashOnly,{fileID: 0},0,0,1,{fileID: 1472947579750177},1472947579750177,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114120485014485035},114120485014485035
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Sort,{fileID: 0},0,0,1,{fileID: 1709829374349447},1709829374349447,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114921635787596685},114921635787596685
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1668617148140449},1668617148140449,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114543639553308910},114543639553308910
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1597644513445162},1597644513445162,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114582403358131756},114582403358131756
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Inventory_PlaceHolder,{fileID: 0},0,0,1,{fileID: 1937503485428640},1937503485428640,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114240626808374268},114240626808374268
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Sort,{fileID: 0},0,0,1,{fileID: 1575937882809094},1575937882809094,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114615525768424239},114615525768424239
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1568393060937991},1568393060937991,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114517255166179346},114517255166179346
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1309075182745813},1309075182745813,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114960306757524112},114960306757524112
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Inventory_PlaceHolder,{fileID: 0},0,0,1,{fileID: 1450052303981571},1450052303981571,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114114269144230859},114114269144230859
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Sort,{fileID: 0},0,0,1,{fileID: 1334772216301074},1334772216301074,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114169398715593466},114169398715593466
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1168714061584487},1168714061584487,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114327297411529170},114327297411529170
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1150593208148663},1150593208148663,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114947410200334350},114947410200334350
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Inventory_PlaceHolder,{fileID: 0},0,0,1,{fileID: 1884107363074005},1884107363074005,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114053644770038846},114053644770038846
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_NextRefresh,{fileID: 0},0,0,1,{fileID: 1273321056040387},1273321056040387,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114533651703729118},114533651703729118
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_WorkbenchRequired,{fileID: 0},0,0,1,{fileID: 1043235390787364},1043235390787364,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114929062148178417},114929062148178417
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest_Avliable,{fileID: 0},0,0,1,{fileID: 1521236848586246},1521236848586246,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114791897091698286},114791897091698286
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest_Active,{fileID: 0},0,0,1,{fileID: 1701538852623433},1701538852623433,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114398643199818625},114398643199818625
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest_Completed,{fileID: 0},0,0,1,{fileID: 1559479976557437},1559479976557437,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114776290423042941},114776290423042941
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_PlaceHolder_Empty,{fileID: 0},0,0,1,{fileID: 1139632814329475},1139632814329475,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114431523437701958},114431523437701958
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_QuestItemRequiement,{fileID: 0},0,0,1,{fileID: 1812664974205671},1812664974205671,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114260499717500950},114260499717500950
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest_TaskList,{fileID: 0},0,0,1,{fileID: 1247944047191311},1247944047191311,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114684627116020586},114684627116020586
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest_RewardList,{fileID: 0},0,0,1,{fileID: 1583753904578460},1583753904578460,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114011147999705387},114011147999705387
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_PlaceHolder_Empty,{fileID: 0},0,0,1,{fileID: 1448902082855941},1448902082855941,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114713461348500410},114713461348500410
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest,{fileID: 0},0,0,1,{fileID: 1142410770870085},1142410770870085,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114822521642509936},114822521642509936
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Quest_Reward,{fileID: 0},0,0,1,{fileID: 1999349338975284},1999349338975284,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114915025079295250},114915025079295250
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_TakeAll,{fileID: 0},0,0,1,{fileID: 1372685863215746},1372685863215746,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114018715534115953},114018715534115953
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Skip,{fileID: 0},0,0,1,{fileID: 1706291565108386},1706291565108386,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114721942660916208},114721942660916208
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_YourStuff,{fileID: 0},0,0,1,{fileID: 1612309245118704},1612309245118704,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114930241162217570},114930241162217570
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Loot_Equipment,{fileID: 0},0,0,1,{fileID: 1827818561450253},1827818561450253,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114418506419309649},114418506419309649
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_WorkbenchRequired,{fileID: 0},0,0,1,{fileID: 1682945927732202},1682945927732202,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114968435899679437},114968435899679437
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Sort,{fileID: 0},0,0,1,{fileID: 1169262529137927},1169262529137927,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114007522271801831},114007522271801831
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1032551578126410},1032551578126410,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114494207303832137},114494207303832137
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1100234280248638},1100234280248638,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114208295922998942},114208295922998942
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Inventory_PlaceHolder,{fileID: 0},0,0,1,{fileID: 1353695069575422},1353695069575422,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114772624289489195},114772624289489195
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Workbench_Uncustomizable,{fileID: 0},0,0,1,{fileID: 1212847744148395},1212847744148395,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114882185454442270},114882185454442270
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Workbench_Begin,{fileID: 0},0,0,1,{fileID: 1711050474203600},1711050474203600,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114956554628973089},114956554628973089
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Workbench_NotifySelect,{fileID: 0},0,0,1,{fileID: 1060129030391758},1060129030391758,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114394291273967062},114394291273967062
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Usable,{fileID: 0},0,0,1,{fileID: 1953142792243086},1953142792243086,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114435522684764354},114435522684764354
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Registered,{fileID: 0},0,0,1,{fileID: 1814269065585952},1814269065585952,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114005188363082456},114005188363082456
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_WorkbenchRequired,{fileID: 0},0,0,1,{fileID: 1880986095398084},1880986095398084,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114378154308968654},114378154308968654
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UsageUtilities_Title,{fileID: 0},0,0,1,{fileID: 1004998169131082},1004998169131082,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114183061170854647},114183061170854647
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Sort,{fileID: 0},0,0,1,{fileID: 1522984129447167},1522984129447167,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114233496605142741},114233496605142741
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1460667584259828},1460667584259828,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114668778789066228},114668778789066228
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1424081824174713},1424081824174713,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114596841005403596},114596841005403596
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Inventory_PlaceHolder,{fileID: 0},0,0,1,{fileID: 1774797323531099},1774797323531099,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114279040689570848},114279040689570848
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,UI_Sort,{fileID: 0},0,0,1,{fileID: 1561218730401248},1561218730401248,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114991153048350015},114991153048350015
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1328485019952873},1328485019952873,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114943956994330088},114943956994330088
LevelManager,Assets/GameObject/LevelManager.prefab,SodaLocalization,5da1616026de94000df426d5852afab6,479171897,Loading,{fileID: 0},0,0,1,{fileID: 1321256353441786},1321256353441786,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 479171897, guid: 5da1616026de94000df426d5852afab6, type: 3}",479171897,5da1616026de94000df426d5852afab6,Assets/Plugins/SodaLocalization.dll,{fileID: 0},0,{fileID: 114654308833537047},114654308833537047
