_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.backgroundFill.color,MonoBehaviour.backgroundFill.mode,MonoBehaviour.blurConfig,MonoBehaviour.blurConfig_fileID,MonoBehaviour.blurConfig_guid,MonoBehaviour.blurConfig_path,MonoBehaviour.blurRegion.height,MonoBehaviour.blurRegion.serializedVersion,MonoBehaviour.blurRegion.width,MonoBehaviour.blurRegion.x,MonoBehaviour.blurRegion.y,MonoBehaviour.brightness,MonoBehaviour.downsample,MonoBehaviour.flatten,MonoBehaviour.iteration,MonoBehaviour.m_Color,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_FillAmount,MonoBehaviour.m_FillCenter,MonoBehaviour.m_FillClockwise,MonoBehaviour.m_FillMethod,MonoBehaviour.m_FillOrigin,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_Maskable,MonoBehaviour.m_Material,MonoBehaviour.m_Material_fileID,MonoBehaviour.m_Material_guid,MonoBehaviour.m_Material_path,MonoBehaviour.m_Name,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_OnCullStateChanged.m_PersistentCalls.m_Calls,MonoBehaviour.m_PixelsPerUnitMultiplier,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_PreserveAspect,MonoBehaviour.m_RaycastPadding,MonoBehaviour.m_RaycastTarget,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_Script_path,MonoBehaviour.m_Sprite,MonoBehaviour.m_Sprite_fileID,MonoBehaviour.m_Sprite_guid,MonoBehaviour.m_Sprite_path,MonoBehaviour.m_Type,MonoBehaviour.m_UseSpriteMesh,MonoBehaviour.m_spriteBlending,MonoBehaviour.maxUpdateRate,MonoBehaviour.preview,MonoBehaviour.radius,MonoBehaviour.source,MonoBehaviour.source_fileID,MonoBehaviour.strength,MonoBehaviour.vibrancy
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.15,,"{r: 0.32805273, g: 0.56897014, b: 0.7169812, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1292105796463871},1292105796463871,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.2,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.21176471, g: 0.5882353, b: 0.6901961, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1663824038000985},1663824038000985,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1181308637411254},1181308637411254,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1198320959315996},1198320959315996,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1530655042602453},1530655042602453,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",0,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.9,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1303301176190768},1303301176190768,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1963683805502239},1963683805502239,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1184067218241136},1184067218241136,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.47770557, g: 0.8962264, b: 0.56048983, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1946722606751159},1946722606751159,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.65,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.156, g: 0.156, b: 0.156, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1267047563808946},1267047563808946,1,"{fileID: 2100000, guid: 168c846fad7eef6469df1193b2e9282f, type: 2}",2100000,168c846fad7eef6469df1193b2e9282f,Assets/Material/Sample Translucent Image Material.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.65,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1749086320152498},1749086320152498,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.15,,"{r: 0.32805273, g: 0.56897014, b: 0.7169812, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1123436272344292},1123436272344292,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.2,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1138616195647470},1138616195647470,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1670386243890495},1670386243890495,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.156, g: 0.156, b: 0.156, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1590501194263903},1590501194263903,1,"{fileID: 2100000, guid: 168c846fad7eef6469df1193b2e9282f, type: 2}",2100000,168c846fad7eef6469df1193b2e9282f,Assets/Material/Sample Translucent Image Material.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.65,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.156, g: 0.156, b: 0.156, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1576661462594151},1576661462594151,1,"{fileID: 2100000, guid: 168c846fad7eef6469df1193b2e9282f, type: 2}",2100000,168c846fad7eef6469df1193b2e9282f,Assets/Material/Sample Translucent Image Material.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.65,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.156, g: 0.156, b: 0.156, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1917154474219561},1917154474219561,1,"{fileID: 2100000, guid: 168c846fad7eef6469df1193b2e9282f, type: 2}",2100000,168c846fad7eef6469df1193b2e9282f,Assets/Material/Sample Translucent Image Material.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.65,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1273858047276322},1273858047276322,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1357466780583089},1357466780583089,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1989406673054968},1989406673054968,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1008564482108725},1008564482108725,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.15,,"{r: 0.32805273, g: 0.56897014, b: 0.7169812, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1841495094321345},1841495094321345,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.2,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1890707586198515},1890707586198515,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0, g: 0, b: 0, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1758286951934464},1758286951934464,1,"{fileID: 2100000, guid: e0f76648eecc24042b8673a84c58d122, type: 2}",2100000,e0f76648eecc24042b8673a84c58d122,Assets/Material/Default-Translucent.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 810bed6764b67404bbafb6a89de763f2, type: 2}",21300000,810bed6764b67404bbafb6a89de763f2,Assets/Sprite/Frame_Basic_Rectangle.asset,1,0,0.5,,,,{fileID: 0},0,,1
LevelManager,Assets/GameObject/LevelManager.prefab,LeTai.TranslucentImage,10137efb68a7305315c568ca07022f9c,-1622332621,,,,,,,,,,,,0,,0.299,,"{r: 0.156, g: 0.156, b: 0.156, a: 1}",{fileID: 0},0,0,1,1,1,1,4,0,{fileID: 1084143918748180},1084143918748180,1,"{fileID: 2100000, guid: 168c846fad7eef6469df1193b2e9282f, type: 2}",2100000,168c846fad7eef6469df1193b2e9282f,Assets/Material/Sample Translucent Image Material.mat,,0,[],1,{fileID: 0},0,{fileID: 0},0,0,"{x: 0, y: 0, z: 0, w: 0}",1,"{fileID: -1622332621, guid: 10137efb68a7305315c568ca07022f9c, type: 3}",-1622332621,10137efb68a7305315c568ca07022f9c,Assets/Plugins/LeTai.TranslucentImage.dll,"{fileID: 21300000, guid: 48c9cb8b6cd7bab4fbe7a8218c9e54d9, type: 2}",21300000,48c9cb8b6cd7bab4fbe7a8218c9e54d9,Assets/Sprite/Rect16.asset,1,0,0.65,,,,{fileID: 0},0,,1
