_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.- m_ControlPath,MonoBehaviour.- m_Name,MonoBehaviour.- m_Name.m_Action,MonoBehaviour.- m_Name.m_Flags,MonoBehaviour.- m_Name.m_Groups,MonoBehaviour.- m_Name.m_Id,MonoBehaviour.- m_Name.m_Path,MonoBehaviour.m_Action,MonoBehaviour.m_ActionId,MonoBehaviour.m_Asset,MonoBehaviour.m_Asset_fileID,MonoBehaviour.m_Asset_guid,MonoBehaviour.m_Asset_path,MonoBehaviour.m_BackgroundBehavior,MonoBehaviour.m_BindingGroup,MonoBehaviour.m_ButtonReleaseThreshold,MonoBehaviour.m_CompensateForScreenOrientation,MonoBehaviour.m_ControlPath,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_DefaultButtonPressPoint,MonoBehaviour.m_DefaultDeadzoneMax,MonoBehaviour.m_DefaultDeadzoneMin,MonoBehaviour.m_DefaultHoldTime,MonoBehaviour.m_DefaultSlowTapTime,MonoBehaviour.m_DefaultTapTime,MonoBehaviour.m_DisableRedundantEventsMerging,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_EditorInputBehaviorInPlayMode,MonoBehaviour.m_Enabled,MonoBehaviour.m_ExpectedControlType,MonoBehaviour.m_Flags,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_Groups,MonoBehaviour.m_Id,MonoBehaviour.m_InputActionPropertyDrawerMode,MonoBehaviour.m_IsProjectWide,MonoBehaviour.m_MaxEventBytesPerUpdate,MonoBehaviour.m_MaxQueuedEventsPerUpdate,MonoBehaviour.m_MultiTapDelayTime,MonoBehaviour.m_Name,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_Path,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_ScrollDeltaBehavior,MonoBehaviour.m_ShortcutKeysConsumeInputs,MonoBehaviour.m_SingletonActionBindings,MonoBehaviour.m_SupportedDevices,MonoBehaviour.m_TapRadius,MonoBehaviour.m_Type,MonoBehaviour.m_UpdateMode
InputSystem.inputsettings,Assets/MonoBehaviour/InputSystem.inputsettings.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-35526777,,,,,,,,,,,,,,0,,0.75,1,,{fileID: 0},0,0.5,0.925,0.125,0.4,0.5,0.2,0,0,0,1,,,{fileID: 0},0,,,0,,5242880,1000,0.75,InputSystem.inputsettings,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -35526777, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-35526777,a7c8ed169960a6d09f38393641221f85,0,0,,[],5,,1
Character_UI_Inventory,Assets/MonoBehaviour/Character_UI_Inventory.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,360ea729-fe0c-4015-ae17-83674dfd1c53,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/UI_Inventory,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_UI_Map,Assets/MonoBehaviour/Character_UI_Map.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,f9f21fa3-dcee-4606-bae4-7d01481cae79,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/UI_Map,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_ItemShortcut7,Assets/MonoBehaviour/Character_ItemShortcut7.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,455f7a81-8f57-44ed-b01e-d391970dd82b,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/ItemShortcut7,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
CameraMode_CameraModeFocus,Assets/MonoBehaviour/CameraMode_CameraModeFocus.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,bf6d12af-909e-43ce-9849-54877d3ada3b,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,CameraMode/CameraModeFocus,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
CameraMode_CameraModeOpenFolder,Assets/MonoBehaviour/CameraMode_CameraModeOpenFolder.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,630a4bba-4cfb-46a2-ae9b-ac16f9ebb66d,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,CameraMode/CameraModeOpenFolder,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_MoveAxis,Assets/MonoBehaviour/Character_MoveAxis.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,d0011d2c-7c35-4fdb-a6eb-fc36cfc33e3e,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/MoveAxis,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_RightClick,Assets/MonoBehaviour/Character_RightClick.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,9adbfead-f28c-4ce6-82d3-7793b3d97a7b,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/RightClick,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_Navigate,Assets/MonoBehaviour/UI_Navigate.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,c95b2375-e6d9-4b88-9c4c-c5e76515df4b,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/Navigate,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_ItemShortcut8,Assets/MonoBehaviour/Character_ItemShortcut8.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,e167bdf4-9a5e-4bf8-bae1-d73fff860ca7,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/ItemShortcut8,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_TrackedDevicePosition,Assets/MonoBehaviour/UI_TrackedDevicePosition.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,24908448-c609-4bc3-a128-ea258674378a,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/TrackedDevicePosition,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_UI_Confirm,Assets/MonoBehaviour/Character_UI_Confirm.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,fc7c7df5-d58f-4f30-8998-d95bab388504,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/UI_Confirm,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_ItemShortcut5,Assets/MonoBehaviour/Character_ItemShortcut5.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,33102c24-c97a-420b-b3ee-ee00fd846846,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/ItemShortcut5,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
MiniGame_MiniGameSelect,Assets/MonoBehaviour/MiniGame_MiniGameSelect.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,2fe54695-5d7e-4d31-a095-f57676f2e362,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,MiniGame/MiniGameSelect,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_Dash,Assets/MonoBehaviour/Character_Dash.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,ebc27a68-6155-4402-9216-184550d9c140,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/Dash,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_Ctrl,Assets/MonoBehaviour/Character_Ctrl.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,54dfdbd0-eae7-455f-94e2-2c4cffe30f07,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/Ctrl,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_Submit,Assets/MonoBehaviour/UI_Submit.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,7607c7b6-cd76-4816-beef-bd0341cfe950,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/Submit,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_UI_PreviousPage,Assets/MonoBehaviour/Character_UI_PreviousPage.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,ea337c82-0cc1-447d-b9b8-86e302802d66,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/UI_PreviousPage,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Duckov Controls,Assets/MonoBehaviour/Duckov Controls.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,330670497,'<Mouse>',KeyAndMouse,MiniGameSelect,0,;KeyAndMouse,eb3b6698-09dc-4538-bc18-ec93a4a238fe,'<Keyboard>/tab',CameraModeUpDown,,{fileID: 11400000},11400000,,,,KeyAndMouse,,,,{fileID: 0},0,,,,,,,,0,,1,Vector2,0,{fileID: 0},0,KeyAndMouse,2fe54695-5d7e-4d31-a095-f57676f2e362,,1,,,,Duckov Controls,0,'<Keyboard>/e',{fileID: 0},0,{fileID: 0},0,"{fileID: 330670497, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",330670497,a7c8ed169960a6d09f38393641221f85,,,[],,,1,
UI_Cancel,Assets/MonoBehaviour/UI_Cancel.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,15cef263-9014-4fd5-94d9-4e4a6234a6ef,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/Cancel,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_Builder_Rotate,Assets/MonoBehaviour/Character_Builder_Rotate.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,76d3aa2d-2e7d-4f7d-9a9c-3894a01a1349,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/Builder_Rotate,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_ScrollWheel,Assets/MonoBehaviour/UI_ScrollWheel.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,0489e84a-4833-4c40-bfae-cea84b696689,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/ScrollWheel,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_RightClick,Assets/MonoBehaviour/UI_RightClick.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,44b200b1-1557-4083-816c-b22cbdf77ddf,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/RightClick,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_UI_LockInventoryIndex,Assets/MonoBehaviour/Character_UI_LockInventoryIndex.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,0687881a-77e2-42f4-bc0c-eab965b5f40f,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/UI_LockInventoryIndex,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_ScrollWheel,Assets/MonoBehaviour/Character_ScrollWheel.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,84a591bf-d793-4f89-b138-89752bb2fd06,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/ScrollWheel,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_ItemShortcut2,Assets/MonoBehaviour/Character_ItemShortcut2.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,f5cabeff-5f20-4225-a6e1-8d2bcc217c82,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/ItemShortcut2,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
MiniGame_MiniGameStart,Assets/MonoBehaviour/MiniGame_MiniGameStart.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,eeb8d72c-fc1f-4c01-877c-8bb30b2acb19,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,MiniGame/MiniGameStart,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_Quack,Assets/MonoBehaviour/Character_Quack.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,592dfd36-9d40-4809-b998-e2fccc513e77,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/Quack,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_ToggleNightVision,Assets/MonoBehaviour/Character_ToggleNightVision.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,b94f06f2-290f-44bc-acab-81c6bc618788,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/ToggleNightVision,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_Point,Assets/MonoBehaviour/UI_Point.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,32b35790-4ed0-4e9a-aa41-69ac6d629449,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/Point,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_Click,Assets/MonoBehaviour/Character_Click.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,b06cad00-b571-440c-b2e0-81bbac993129,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/Click,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
Character_UI_Item_Drop,Assets/MonoBehaviour/Character_UI_Item_Drop.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,4ab9d576-cba6-4c89-ac7a-d40dd7d0a3b5,"{fileID: 11400000, guid: 7709d7f483a42e94daf8f33ee29f7cbd, type: 2}",11400000,7709d7f483a42e94daf8f33ee29f7cbd,Assets/MonoBehaviour/Duckov Controls.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,Character/UI_Item_Drop,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_MiddleClick,Assets/MonoBehaviour/UI_MiddleClick.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,dad70c86-b58c-4b17-88ad-f5e53adf419e,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/MiddleClick,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
UI_TrackedDeviceOrientation,Assets/MonoBehaviour/UI_TrackedDeviceOrientation.asset,a7c8ed169960a6d09f38393641221f85,a7c8ed169960a6d09f38393641221f85,-1472958050,,,,,,,,,9caa3d8a-6b2f-4e8e-8bad-6ede561bd9be,"{fileID: 11400000, guid: 13e0e754c9fd6884fba01c87a0fb6f0a, type: 2}",11400000,13e0e754c9fd6884fba01c87a0fb6f0a,Assets/MonoBehaviour/DefaultInputActions.asset,,,,,,{fileID: 0},0,,,,,,,,0,,1,,,{fileID: 0},0,,,,,,,,UI/TrackedDeviceOrientation,0,,{fileID: 0},0,{fileID: 0},0,"{fileID: -1472958050, guid: a7c8ed169960a6d09f38393641221f85, type: 3}",-1472958050,a7c8ed169960a6d09f38393641221f85,,,,,,,
